index,ET_PenmanMonteith_Daily,ET_Abtew_Daily,ET_BlaneyCriddle_Daily,ET_BrutsaertStrickler_Daily,ET_ChapmanAustralia_Daily,ET_GrangerGrey_Daily,ET_SzilagyiJozsa_Daily,ET_Turc_Daily,ET_Hamon_Daily,ET_HargreavesSamani_Daily,ET_JensenHaise_Daily,ET_Linacre_Daily,ET_Makkink_Daily,ET_MattShuttleworth_Daily,ET_McGuinnessBordne_Daily,ET_Penman_Daily,ET_Penpan_Daily,ET_PriestleyTaylor_Daily,ET_Romanenko_Daily,ET_CRWE_Mon,ET_CRAE_Mon
2003-12-16,10.05872,5.284413,6.195687,0.8779379,9.39044,3.129716,-1.864539,5.776996,3.36551,7.167615,9.222317,12.51012,4.9031150000000014,3.834975,10.19863,11.83725,16.94621,5.467147,20.6896,,
2003-12-17,8.400737,5.285945,5.278142,2.20328,7.693395,3.0270900000000003,2.0072650000000003,5.4543089999999985,2.423114,5.564635,7.865385000000002,7.622888,4.63052,3.718359,8.777724000000001,10.3712,13.883679999999998,5.470143,14.8687,,
2003-12-18,7.542261,5.287225,4.331029,3.318085,7.043195,3.295788,3.574057,5.289869,2.1781200000000003,5.222,7.282644,4.783769,4.496766,3.678589,8.167802,9.759357,12.71032,5.7464,9.731128,,
2003-12-19,7.246069,5.288252,4.380242,4.043253,6.541888,3.42585,4.150685,5.446242,2.467912,5.617498,7.8306809999999984,6.045794,4.624116000000001,4.097315,8.743024,9.297033,11.80565,5.895983,11.3998,,
2003-12-20,5.386429,5.289027,3.139109,5.6113620000000015,4.6677940000000016,4.122708,6.21522,5.143987,1.96336,4.993203,6.814708,3.393318,4.381988,4.128442,7.67818,7.373576,8.423611,5.8068,6.226774,,
2003-12-21,5.645535,5.28955,3.130884,4.534068,5.367964,3.680837,5.09096,4.968244,1.737281,4.719331,6.306771,2.852968,4.248684,3.4365980000000005,7.145679,8.037945,9.687155,5.576102,5.551101999999998,,
2003-12-22,4.959791,5.28982,2.666512,4.099993,4.8690050000000005,3.5543760000000004,4.753559,4.586329,1.372018,4.515957,5.366115,2.712335,3.979724,2.964245,6.159258,7.508112,8.786722,5.13508,4.586697,,
2003-12-23,4.722251,5.289837,2.441944,4.64732,3.978554,3.746263,5.424462,4.528048,1.406906,4.685849,5.2389730000000005,2.964393,3.941234,3.4930800000000004,6.025561,6.656614,7.179792999999999,5.033029,5.4442059999999985,,
2003-12-24,6.237376,5.2896,3.909802,3.4981370000000003,5.452222,3.1944,3.579468,5.0321,1.9684,8.824142,6.484846,5.231728,4.296481,3.709685,7.330931,8.364088,9.839209,5.230636,10.75175,,
2003-12-25,5.721043,5.28911,3.702751,3.795861,4.992415,3.260064,3.930316,4.981739,1.808922,5.295044,6.344389,4.320174,4.258639,3.707748000000001,7.182695,7.847594,9.009431,5.143538,10.5523,,
2003-12-26,5.40219,5.288365,3.159762,4.323175,4.656254,3.5458160000000003,4.791868,4.821984,1.623112,4.69149,5.923985,3.928751,4.141985,3.626311,6.740873,7.418586,8.402787,5.2088519999999985,7.551861,,
2003-12-27,5.9936690000000015,5.287364,3.4041010000000003,3.265777,5.233322,3.155974,3.525207,4.74907,1.567716,4.722912,5.744924,4.613242,4.090267,3.3440510000000003,6.5518269999999985,8.065572999999999,9.444178,4.98427,8.893037,,
2003-12-28,8.80986,5.286107,5.335546,1.120536,8.002335,2.842296,0.7956524,5.352185,2.399187,7.745628,7.497122999999998,8.99809,4.546875,3.475188,8.385602,10.77898,14.44121,5.129347,15.766370000000002,,
2003-12-29,8.040913,5.284592,5.336024,2.480957,7.336186,3.030842,2.282305,5.435887,2.379181,5.627436,7.799853999999999,9.293162,4.61516,3.746653,8.700263,10.03127,13.23906,5.455051,14.63459,,
2003-12-30,7.121600999999999,5.282818,4.647258,3.886577,6.449325,3.360842,4.001045,5.378019,2.2814330000000003,5.480498000000001,7.5940509999999986,5.2766980000000006,4.567492,3.951658,8.48205,9.172175,11.63861,5.761878,11.06757,,
2003-12-31,5.9435129999999985,5.280785,3.695286,4.1277370000000015,5.223125,3.381961,4.291731,5.124028,1.958084,5.039473,6.766005000000002,5.3475800000000016,4.3652440000000015,3.860127,7.612456,8.033592,9.425775,5.382527,10.36961,283.1885,268.9019
2004-01-01,5.973458,5.606835,4.261645,4.498507,5.22458,3.661833,4.859623,5.26266,2.201102,5.0616650000000005,6.7389839999999985,4.000585,4.525305,3.918808,7.168335000000001,8.121838,9.428402,5.587331,8.822509,,
2004-01-02,6.133622,5.604207,4.747164,4.796132,5.423707,3.725684,4.980473,5.525219,2.761903,9.688991,7.530653,4.900613,4.727779,4.313049,7.944564,8.417302000000001,9.78775,5.865732,10.72415,,
2004-01-03,8.138005,5.601305,6.516733,3.300704,7.524156,3.3252300000000004,2.9837830000000003,5.952962,3.682687,7.924572,9.12905,8.719778999999999,5.081097,4.317838,9.513727,10.35405,13.578270000000002,5.9825370000000015,16.75208,,
2004-01-04,5.76523,5.598127,4.087579,5.704303,5.050783999999998,4.203976,6.2722690000000005,5.460483,2.426308,5.0027,7.334085000000001,3.655778,4.675733,4.30314,7.743355,7.870895,9.114764,6.055882,7.157839999999998,,
2004-01-05,5.376044,5.594671,3.803322,4.915376,4.619143,3.868627,5.506521,5.111257,2.0101,4.632778,6.3478,3.84736,4.4116040000000005,3.913027,6.769466,7.459405999999999,8.335815,5.498202,7.414175,,
2004-01-06,4.666266,5.590936,3.101388,5.499748,3.95971,4.188038,6.601035,4.869025,1.711934,4.5094,5.765653,2.925517,4.241268,3.785413,6.193446,6.644773,7.145786,5.4199720000000005,4.5133800000000015,,
2004-01-07,4.9135620000000015,5.586918,3.319514,4.450596,4.868348,3.776125,5.185678,4.78123,1.627624,4.4279199999999985,5.573487999999998,2.679261,4.181571,3.062243,6.0008089999999985,7.577491999999999,8.785536,5.321731,4.353941000000002,,
2004-01-08,5.811874,5.582616000000002,3.647684,3.14264,5.498728,3.2848839999999995,3.650448,4.689635,1.582393,4.258679,5.381319,3.567353,4.1207150000000015,2.957868,5.808174,8.344383,9.923136,5.03174,6.584318,,
2004-01-09,4.9378769999999985,5.578026,3.254479,4.604458,4.20662,3.771383,5.3935900000000006,4.749391,1.644645,4.201348,5.510983,3.2562900000000004,4.1584010000000005,3.5536790000000003,5.931217,6.968539999999999,7.591367,5.134567,6.20862,,
2004-01-10,5.097847,5.5731480000000015,3.282139,4.969518,4.5372059999999985,3.939813,5.7265440000000005,4.946865,1.790961,4.61088,5.961661,2.991239,4.290607,3.592276,6.3685220000000005,7.261877,8.187951,5.434165,5.351496,,
2004-01-11,5.213719,5.567978,3.4149580000000004,4.6360220000000005,4.643656,3.79172,5.324474,4.891339,1.760157,4.407155,5.835669,3.217731,4.251157,3.4963040000000003,6.240176,7.391578,8.380051,5.331756,5.768424,,
2004-01-12,5.485805,5.562513,3.702468,4.244339,4.741055,3.586328,4.750009,4.9268540000000005,1.875161,4.711997,5.923541,3.836848,4.274378,3.606866,6.3211080000000015,7.584038,8.555819999999999,5.231737,7.533628,,
2004-01-13,5.1441620000000015,5.556751,3.30804,4.720411,4.456396,3.823057,5.4194239999999985,4.864841,1.814303,4.538162000000002,5.78383,3.035766,4.230486,3.605831,6.179117,7.227272,8.042119,5.303891,5.924799,,
2004-01-14,6.062033,5.55069,4.190858,3.792769,5.479524,3.423478,4.200367,5.026732,1.928764,4.425276,6.177811,4.235431,4.342033,3.43945,6.558664,8.299722000000001,9.888479,5.323199,7.6903,,
2004-01-15,6.123829,5.544326,4.365829,3.874045,5.362931,3.396806,4.126613,5.149762,2.200838,6.4036019999999985,6.50392,4.740792,4.430026,3.723241,6.871099000000001,8.267729,9.678073,5.353087,9.361932,,
2004-01-16,5.212777,5.537656,3.399811,4.489102,4.541721,3.702329,5.133174,4.849362,1.77863,4.237161,5.763955,3.216084,4.215536,3.529697,6.142722,7.301941999999999,8.196097,5.223961,6.331501,,
2004-01-17,5.691756,5.530679,3.725259,3.581519,5.317858,3.375888,4.093235,4.80276,1.691239,4.44929,5.663628,3.58707,4.1823510000000015,3.121435,6.038868,8.088827,9.596732,5.128674,6.5151949999999985,,
2004-01-18,5.1729650000000005,5.523391,3.4981370000000003,4.040995,4.450696,3.5059440000000004,4.63162,4.693909,1.672088,4.147725,5.43045,3.781730000000001,4.108383,3.390073,5.805613,7.232896,8.031831,4.980848,6.914739,,
2004-01-19,9.189075,5.51579,6.271259,0.7673766,8.42108,2.855554,0.5025151,5.500817,2.834274,8.41502,7.597469999999999,9.472131,4.696347,3.400444,7.9078149999999985,11.22635,15.196879999999998,5.138432,15.20856,,
2004-01-20,7.290771,5.507871,5.871825,2.868007,6.602185,3.069611,2.807608,5.404158,2.470676,4.888116,7.295282,6.011883,4.618271,3.642042,7.605708,9.398969,11.91446,5.3521550000000016,12.37488,,
2004-01-21,4.97854,5.499634,3.288404,4.6670300000000005,4.305031,3.765123,5.388066,4.801186,1.7560360000000002,4.164052,5.684718,3.037616,4.173985,3.546079,6.033481,7.012095,7.768961,5.182326,5.8887800000000015,,
2004-01-22,5.923183,5.491075,4.1551160000000005,3.981375,5.313346,3.438032,4.3745970000000005,5.054144,1.99633,4.500216,6.309456,4.1109550000000015,4.34984,3.519231,6.632531,8.076625,9.588591,5.315071,7.829919999999999,,
2004-01-23,5.109516,5.48219,3.462861,4.329246,4.449543,3.611323000000001,4.962561,4.7579129999999985,1.740339,4.128292,5.600795,3.198573,4.140685,3.4331720000000003,5.938043,7.169791,8.029751,5.089565,6.2603480000000005,,
2004-01-24,4.893541,5.472978,3.335102,4.590391,4.201697,3.714414,5.314379,4.7505169999999985,1.7291169999999998,4.102888,5.591384,3.2198290000000003,4.133526,3.523929,5.921686,6.892013,7.5824820000000015,5.093301,6.0272,,
2004-01-25,5.225999,5.463436,3.572056,4.310363,4.533972,3.587113,4.881086,4.811954,1.850419,4.652252,5.739235,3.385902,4.172962999999998,3.502921,6.057226999999999,7.276549,8.182114,5.128706,6.607378,,
2004-01-26,5.845047,5.453561,4.3285,3.939122,5.130044,3.3851,4.264327,5.037199,2.121684,5.3155220000000005,6.3056800000000015,4.089497,4.33023,3.615574,6.596553,7.933678,9.2578,5.236808,8.531472,,
2004-01-27,5.372274,5.443351,3.639381,3.952042,4.86689,3.453013,4.498838,4.767201,1.763625,4.1074449999999985,5.652711,3.2776300000000003,4.137821,3.2439,5.9580730000000015,7.567296000000002,8.782906,5.080236,6.203599,,
2004-01-28,5.634092,5.432803,3.86296,3.4636660000000004,5.047171,3.241475,3.883358,4.752941000000001,1.744546,4.133759,5.628697,3.815072,4.1256900000000005,3.191334,5.926928,7.780193,9.108245,4.938274,7.370316000000001,,
2004-01-29,4.779779,5.421914,3.3789519999999995,4.709713,4.367768,3.775873,5.445278,4.749844,1.733537,4.244825,5.630449,2.914234,4.121052,3.310281,5.920466,6.963626,7.882178,5.178351,4.610345,,
2004-01-30,4.623797,5.4106830000000015,3.0901,4.750268,4.090071,3.784441,5.559056,4.66533,1.6731740000000002,4.113501,5.4497019999999985,2.563862,4.061634,3.3576410000000005,5.738413,6.670763000000001,7.381038,5.070949,4.642624,,
2004-01-31,5.487364,5.399106,3.745364,3.88911,4.977273,3.384427,4.373458,4.830915,1.827495,4.3207330000000015,5.840379,3.511682,4.171736,3.27658,6.1052040000000005,7.645367999999999,8.982105,5.082021,6.677203,242.0587,225.1801
2004-02-01,5.301529,5.258893,3.338196,3.843059,4.712426,3.315226,4.309917,4.69916,1.687141,4.196527,5.650782,3.555661,4.04927,3.263487,6.046691,7.339342999999999,8.504156,4.93215,6.826536,,
2004-02-02,5.476723000000002,5.246813,3.687666000000001,3.5245940000000004,4.915148,3.195886,3.943078,4.673264,1.677944,4.130643,5.599964,3.670353,4.028663,3.163471,5.987953,7.552110000000001,8.869992,4.872213,7.068378999999998,,
2004-02-03,5.314875,5.234389,3.632530000000001,3.525552,4.679405,3.181875,3.944453,4.603518,1.651199,4.039363,5.4482940000000015,3.775375,3.978103,3.17676,5.83039,7.324663,8.444566,4.775341,7.1991130000000005,,
2004-02-04,5.822817,5.22162,4.44761,3.232562,5.133165,2.999686,3.311852,4.91854,2.11956,6.878275,6.250882,4.916753,4.199376999999999,3.474842,6.606649000000001,7.895198,9.263432,4.886549,10.43351,,
2004-02-05,7.722129,5.2085040000000005,5.6336330000000014,1.641257,7.0009229999999985,2.737076,1.380044,5.2542870000000015,2.83712,13.78271,7.299417999999998,7.8326509999999985,4.457811,3.460621,7.620937,9.765367,12.63403,4.936335,14.70609,,
2004-02-06,6.934931,5.1950400000000005,5.852317,2.093748,6.496479,2.714859,1.649929,5.387765,3.10505,11.57285,7.805047999999998,8.507403,4.565347,3.587621,8.102556,9.207735,11.7237,4.90351,16.724629999999998,,
2004-02-07,6.4493800000000014,5.1812260000000006,5.699996,2.733485,6.056019,2.819603,2.37061,5.371265,3.077382,10.75936,7.771839999999999,8.082969,4.550154,3.724226,8.057625999999999,8.790336,10.92884,5.032765,15.836379999999998,,
2004-02-08,6.454027,5.1670620000000005,5.314786,3.5472360000000003,5.870503,3.075844,3.49789,5.2971059999999985,2.719155,5.0765910000000005,7.527019,5.953274,4.487472,3.816513,7.806717999999999,8.508092,10.59405,5.300435,12.57511,,
2004-02-09,5.745453,5.152547,4.5362550000000015,3.885014,5.156324,3.161232,3.977899,5.1164830000000014,2.355427,4.602293,6.936121000000001,5.3413910000000016,4.340121,3.719842,7.220085000000001,7.780639,9.305225,5.1440470000000005,10.75153,,
2004-02-10,8.298172000000001,5.1376800000000005,6.04027,1.966166,7.7004100000000015,2.911195,1.668864,5.493539,3.326071,5.826675,8.361081,8.871177000000003,4.648134,3.702436,8.590596000000001,10.17522,13.89634,5.263921,16.49898,,
2004-02-11,8.356337,5.122461,5.664421,2.002087,7.795447,2.933811,1.997648,5.350698,2.877192,4.990682,7.819141,6.746069,4.526664,3.534901,8.051537,10.24254,14.06785,5.311127,13.477570000000002,,
2004-02-12,5.81516,5.106889,4.395048,4.524093,5.214484,3.421565,4.745412,5.195368,2.582385,4.71657,7.279772,4.8234059999999985,4.397214,3.932957,7.516355,7.789573,9.410182,5.458928,9.498237,,
2004-02-13,6.604703,5.090964,5.371881,3.241228,6.010943,2.992641,3.172797,5.245489,2.996052,10.91839,7.489591000000001,5.482572,4.43618,3.797738,7.7061449999999985,8.694672,10.84749,5.244109,12.90448,,
2004-02-14,10.11862,5.074687,7.398589999999999,1.336248,9.551712,3.299642,-7.684125999999999,5.752809,4.641992,6.816103999999998,9.807808,11.23658,4.864678,4.004959,9.928312,11.72198,17.23725,5.644607,20.66512,,
2004-02-15,6.925697,5.058057,6.197992,3.756506,6.565742,3.1871970000000003,3.517313,5.591961,3.999456,6.815657000000002,9.033981,8.026123,4.725004,4.243846,9.166326,9.135564,11.84869,5.685609,16.79541,,
2004-02-16,7.10036,5.041076,5.720547,2.282289,6.569205,2.729135,2.041049,5.266172,2.90488,4.900414,7.670675,8.452833,4.447605,3.506699,7.839823,9.052368,11.85494,4.92274,15.11939,,
2004-02-17,7.07805,5.0237440000000015,5.987485,1.7271849999999995,6.5777100000000015,2.5777400000000004,1.381323,5.214459,2.901669,5.800055,7.511463000000001,8.219214,4.402888,3.3392699999999995,7.672975,9.076,11.87029,4.663921,16.02883,,
2004-02-18,6.110496,5.006062,5.586829,2.131113,5.7193239999999985,2.513288,1.776043,5.094096,2.62124,4.874027,7.111977,8.308384,4.302438,3.276368,7.276232,8.240439,10.32123,4.491499,15.26851,,
2004-02-19,6.7323210000000016,4.988032,5.808884,1.977753,6.322908,2.591262,1.613514,5.221489,3.07687,7.442753,7.613942999999999,9.091191,4.404721,3.414196,7.7429960000000015,8.841842,11.41047,4.685869,16.283379999999998,,
2004-02-20,6.252571,4.969655,5.199611,3.038627,5.754829,2.813735,2.921132,5.140316,2.766617,4.706892,7.346964999999999,6.621391,4.335636,3.571286,7.473625,8.246108,10.3853,4.939123,13.218379999999998,,
2004-02-21,4.416072,4.950932,3.704064,3.961807,3.823712,3.193878,4.467436,4.445419,1.6809310000000002,3.880132,5.319872,2.853889,3.805118,3.207182,5.526627,6.213149,6.9003619999999986,4.496893,6.50827,,
2004-02-22,4.15458,4.931867,3.047898,4.004133,3.568327,3.231742,4.640845,4.2783690000000005,1.540813,3.730695,4.955578,2.893959,3.687999,3.088555,5.1688550000000015,5.898091,6.4394870000000015,4.380067,5.461455,,
2004-02-23,4.455737999999998,4.912461,3.281125,3.565915,3.883478,3.028507,4.041342,4.2952059999999985,1.582357,3.645595,5.006931,3.417502,3.694358,2.979991,5.20716,6.2491900000000005,7.008217,4.323407,6.236393,,
2004-02-24,6.387158,4.892717,4.4881720000000005,2.029486,5.847967,2.585966,2.176717,4.654381,2.040838,4.135751,5.915953,5.112831,3.94314,2.903029,6.058892,8.303983,10.55338,4.48044,9.505512,,
2004-02-25,5.233265,4.872637,3.879241,2.793452,4.637391,2.719427,3.040163,4.42,1.810971,4.285677,5.329447,3.834161,3.770157,2.919152,5.491174,7.084149000000001,8.368746,4.318957,7.928439,,
2004-02-26,5.073971,4.852225,3.923793,3.167107,4.493591,2.800602,3.365558,4.554618,1.991977,4.481922,5.692033,4.235246,3.862044,3.130902,5.8225989999999985,6.931442,8.10924,4.431528,8.62058,,
2004-02-27,4.994041,4.831484,4.125224,3.04085,4.413652,2.744843,3.233694,4.487996,1.940917,4.578119999999998,5.539947,4.0599690000000015,3.809685,3.061719,5.666993,6.844676,7.964981,4.33351,8.581911999999999,,
2004-02-28,4.739447,4.810418,3.721466,3.272103,4.169554,2.827862,3.5446150000000003,4.42459,1.866658,4.154568,5.400157,3.765411,3.760073,3.055951,5.523388,6.5546630000000015,7.524475999999999,4.317605,7.784731,,
2004-02-29,4.914946,4.789031,3.693094,2.537339,4.381443,2.590614,2.821543,4.191022,1.585665,3.484897,4.8696160000000015,3.645171,3.595063,2.6590130000000003,5.012683999999999,6.728411,7.906855,4.038321,7.250703,269.819,251.4864
2004-03-01,5.186641000000002,4.319191,3.25634,1.543467,4.583862,2.14162,1.481929,4.035853,1.403666,4.820713,4.911003,5.616571,3.381397,2.574904,5.518928,6.929828,8.272147,3.671593,10.63773,,
2004-03-02,7.364071000000001,4.2987769999999985,4.444626,-0.6070270999999999,6.702991,2.00761,-0.8986781999999999,4.3585699999999985,1.857437,6.428819,5.85915,9.801209,3.618712,2.413166,6.488293,8.964936,12.09638,3.515331,15.76575,,
2004-03-03,6.765781,4.278085,4.774302,-0.2763751,6.435492,2.04327,-0.9269628,4.549887,2.37871,12.38717,6.571385,10.62149,3.769551,2.580498,7.210617,8.681927,11.61364,3.551696,18.56401,,
2004-03-04,8.919835,4.257121,5.124857,-0.646447,8.289413,2.3949290000000003,-3.559595,4.545601,2.257347,5.904226,6.6005850000000015,9.028847,3.76356,2.705182,7.226210000000001,10.33178,14.959270000000002,4.100599,15.39408,,
2004-03-05,6.182793,4.23589,3.837148,1.639285,5.601991,2.285504,1.618812,4.359321,1.932233,5.674836,5.966903,6.143513,3.610158,2.870186,6.5594649999999985,7.825538000000001,10.10949,4.109826,11.96114,,
2004-03-06,4.673467,4.214397,2.586376,2.699072,4.306865,2.496782,3.035016,3.963064,1.34724,3.5971260000000003,4.832374,3.508405,3.307778,2.543563,5.3804110000000005,6.38176,7.772271000000001,3.981756,5.889496,,
2004-03-07,4.6855980000000015,4.192648,2.510067,1.968591,4.203598,2.22789,2.203026,3.763515,1.172467,3.478867,4.374061,3.937472,3.16549,2.331847,4.898815,6.317136,7.585911999999999,3.603457,7.009353,,
2004-03-08,5.253234,4.170648,3.388513,1.334784,4.651669999999998,2.055784,1.319391,3.949286,1.4979870000000002,6.653103999999999,4.842363,4.784561,3.2888940000000004,2.487557,5.367342,6.9240020000000015,8.394515,3.5720339999999995,10.25062,,
2004-03-09,4.12651,4.148404,2.259307,2.622827,3.794442,2.4300040000000003,2.992667,3.714237,1.157612,3.463916,4.297986,2.707464,3.121943,2.327515,4.799331,5.7893870000000005,6.847539,3.685292,5.068328,,
2004-03-10,4.1044220000000005,4.125921,2.410311,2.256342,3.573164,2.249898,2.492915,3.632368,1.161596,3.437132,4.135839,3.467893,3.06271,2.378723,4.623126,5.655198,6.448216,3.456875,6.784292,,
2004-03-11,4.32587,4.103206,2.434064,2.079462,3.810815,2.190208,2.298049,3.668795,1.185283,3.283579,4.231431,3.775436,3.080749,2.3335060000000003,4.709881,5.876678,6.877087,3.4668300000000003,6.9468619999999985,,
2004-03-12,3.460022,4.080266,1.810776,2.948137,3.012951,2.5043,3.385259,3.515813,1.056573,3.237841,3.923333,2.731223,2.976455,2.37091,4.385967,4.9178,5.437243,3.4623410000000003,4.59781,,
2004-03-13,3.635977,4.057109,2.120928,2.59333,3.144027,2.344992,2.927789,3.502634,1.1060709999999998,3.253918,3.910819,2.834629,2.961896,2.350988,4.363,5.114712,5.673786,3.382114,5.551329,,
2004-03-14,4.0651730000000015,4.03374,2.488327,2.277547,3.562831,2.208892,2.49725,3.647461,1.241333,3.597055,4.2373660000000015,3.358306,3.049561,2.383804,4.683361,5.5868129999999985,6.429569,3.437035,6.798792,,
2004-03-15,3.7778,4.010168,2.306467,2.499749,3.302471,2.276581,2.780817,3.576161,1.175646,3.196283,4.096926,3.06497,2.996649,2.359985,4.530476,5.258909,5.959718,3.398906,6.004359,,
2004-03-16,3.989702,3.9864,2.726216,2.3275490000000003,3.5357220000000003,2.175626,2.469187,3.734645,1.370104,3.956233,4.4847,3.910101,3.098131,2.482141,4.910952,5.56299,6.380647,3.4515860000000003,7.769013,,
2004-03-17,4.488711,3.962444,3.0010220000000003,1.861495,4.012489,2.034845,1.943214,3.79313,1.414473,3.425797,4.6577769999999985,4.479004,3.134445,2.395356,5.0737440000000005,6.021965,7.241033,3.425135,8.664771,,
2004-03-18,4.649106,3.938308,2.913752,1.190862,4.124243,1.85648,1.247948,3.623251,1.2773450000000002,3.365533,4.260189,4.354657,3.010552,2.15318,4.662299,6.157497,7.442708,3.163192,8.803018,,
2004-03-19,4.120444,3.914001,2.899734,1.838794,3.675646,1.978626,1.908213,3.673621,1.361441,3.681703,4.403251,4.397727,3.039685,2.327014,4.7946800000000005,5.676202,6.633158,3.26559,8.499596,,
2004-03-20,3.935675,3.889531,2.621624,2.109013,3.506897,2.053577,2.22451,3.660562,1.383967,3.98079,4.3944220000000005,3.913447,3.025205,2.378742,4.774404,5.479679,6.32863,3.310573,7.883314,,
2004-03-21,4.279807,3.864906,2.623777,1.378777,3.846541,1.873576,1.574394,3.429294,1.122618,3.021116,3.883487,3.455553,2.864176,1.985371,4.252353,5.750679,6.941559,3.073452,6.768175,,
2004-03-22,4.636489,3.840135,3.114042,0.6689241,4.100157,1.683358,0.6838194000000001,3.473264,1.243107,3.692054,3.997064,4.242979,2.886515,1.968729,4.3551410000000015,6.116897,7.399241,2.896806,9.155044,,
2004-03-23,4.465274,3.815228,3.22108,1.350776,4.049811,1.823077,1.332922,3.728197,1.535073,4.032702,4.6498089999999985,4.9840589999999985,3.058155,2.267246,4.99423,6.019023000000002,7.308385,3.180775,9.957234,,
2004-03-24,3.921481,3.790194,3.3295550000000005,1.1203,3.704311,1.686132,0.9638168,3.672535,1.553771,5.820144,4.528188,5.744463,3.0128220000000003,2.181142,4.861376,5.732434,6.684888000000001,2.947626,11.21856,,
2004-03-25,4.31346,3.765041000000001,3.238102,1.472399,3.915866,1.821472,1.482464,3.687577,1.522067,3.631698000000001,4.5976940000000015,5.024154,3.018759,2.249911,4.918508,5.829664,7.066665,3.155851,9.486721,,
2004-03-26,3.301239,3.73978,2.391691,2.412371,2.936621,2.085815,2.620863,3.462975,1.270351,3.041352,4.054425,3.247801,2.855345,2.273684,4.368851,4.723845,5.299496,3.123468,6.283142,,
2004-03-27,4.761578,3.71442,3.954425,0.4181282,4.484344,1.627155,0.2322173,3.784573,1.830029,6.491149,4.946608,6.645159,3.082061,2.12637,5.239269,6.456915,8.092554,2.924665,13.07581,,
2004-03-28,5.791404,3.688972,4.113341,-0.05668963,5.257454,1.68353,-0.007162305,3.690217,1.66808,4.74306,4.699892,6.073544,3.006407,2.013064,4.983382,7.153376,9.487726,2.999647,11.03878,,
2004-03-29,3.870467,3.663444,2.282263,1.226544,3.591283,1.734293,1.48511,3.187521,1.050618,2.836532,3.513736,3.01458,2.657408,1.725395,3.804049,5.3166699999999985,6.480914,2.80962,5.447851999999999,,
2004-03-30,3.003826,3.637847,1.882633,1.762634,2.620669,1.81836,2.022603,2.960361,0.9448322,2.499238,3.104413,2.583967,2.5156560000000003,1.802993,3.392182,4.284033,4.729321,2.62112,5.01795,,
2004-03-31,2.643177,3.612191,1.615708,2.240418,2.295168,1.983881,2.600976,2.9417560000000003,0.9291048,2.529599,3.082519,2.178795,2.497068,1.879528,3.36162,3.856824,4.141914,2.661515,4.002107,219.1283,183.7592
2004-04-01,3.299319,3.251695,1.547906,1.662195,2.955334,1.704255,1.882539,2.989061,0.8332132999999999,2.877539,3.368943,2.979026,2.4211720000000003,1.782893,3.972025,4.5114800000000015,5.333265,2.683001,5.132445,,
2004-04-02,2.581261,3.227948,1.221189,2.2905830000000003,2.258201,1.899824,2.562425,2.929831,0.8004427,2.85251,3.258986,2.475168,2.377054,1.931736,3.843787,3.73811,4.075204,2.646578,4.4588839999999985,,
2004-04-03,3.201625,3.204181,1.528751,1.478991,2.835307,1.596797,1.619536,2.961256,0.8549025,2.707822,3.342824,3.405254,2.3908970000000003,1.787291,3.924301,4.415732,5.116662,2.556245,6.204515,,
2004-04-04,3.66787,3.180406,1.973299,0.778423,3.264436,1.421946,0.8289748,2.98998,0.9049831,2.7697580000000004,3.4250519999999995,3.886529,2.40366,1.698018,4.002758,4.9193370000000005,5.891079,2.442065,7.964342,,
2004-04-05,4.468858999999999,3.15663,2.512112,-0.2011229,4.06926,1.318125,-0.2783221,3.163032,1.077855,2.940272,3.877495,5.813919,2.517598,1.638537,4.477347,5.761049,7.343483,2.337015,11.47918,,
2004-04-06,3.2059900000000003,3.132864,1.778097,1.3934950000000002,2.912127,1.5226309999999998,1.450567,3.055189,0.9791516,2.804795,3.622374,4.000438,2.436489,1.841443,4.19384,4.487236,5.255294,2.547246,7.558036,,
2004-04-07,3.278139,3.109118,1.904721,0.8992226999999999,2.971948,1.385233,0.912973,2.9540040000000003,0.9521699,3.2354990000000003,3.4005980000000005,4.195157,2.36222,1.7060529999999998,3.946944,4.606267,5.363249,2.366225,8.167419,,
2004-04-08,3.116962,3.085402,1.7917040000000002,0.9325174,2.817606,1.371943,0.9625104,2.8784110000000003,0.9160517,3.412546,3.248573,3.720061,2.306579,1.666221,3.775226,4.431637,5.0847190000000015,2.306868,7.682966,,
2004-04-09,3.176441,3.061726,2.179801,0.5446824,3.026666,1.277543,0.4488094,2.991469,1.063338,4.734185,3.53276,5.128442,2.376396,1.6658099999999998,4.067773000000001,4.719419,5.461993,2.249184,9.95453,,
2004-04-10,4.611455,3.0380990000000003,2.822459,-0.08788626,4.190684,1.337584,-0.02604716,3.093541,1.097896,2.906276,3.826836,6.259568,2.443465,1.610113,4.369696,5.737054,7.562608,2.380141,9.874984,,
2004-04-11,2.630467,3.0145310000000003,1.482313,1.967122,2.367597,1.669289,2.134321,2.9094,0.9566727,2.6837470000000003,3.376854,2.754128,2.309463,1.846164,3.882605,3.787133,4.272621,2.516394,5.169829,,
2004-04-12,2.817955,2.991032,1.608854,1.40279,2.546473,1.450755,1.510657,2.843285,0.912092,2.5704130000000003,3.242682,3.114426,2.259646,1.6832200000000002,3.731109,3.993046,4.595425,2.336146,6.158114,,
2004-04-13,4.3387080000000005,2.967613,2.715157,-0.09818221,3.993553,1.2894290000000002,-0.1203616,3.093021,1.217417,3.000605,3.916394,5.575847,2.429402,1.616708,4.432414,5.540609,7.206860000000002,2.293069,11.0094,,
